Ax,Ay,Az
0.13,0.09,-0.46
0.13,0.09,-0.46
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.08,0.11,-0.42
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.39
0.03,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.02,0.09,-0.32
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.03,0.04,-0.19
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,-0.09
0.04,0.03,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.07,0.00,0.03
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.11,-0.03,0.19
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.36
0.15,-0.09,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.14,-0.13,0.51
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.09,-0.15,0.63
0.02,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
0.01,-0.16,0.76
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.14,-0.16,0.84
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.25,-0.18,0.96
-0.32,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.34,-0.15,1.07
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.18,1.22
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.41,-0.17,1.36
-0.31,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.33,-0.14,1.45
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.21,-0.11,1.64
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,-0.09,1.85
-0.13,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
-0.03,0.03,2.01
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.07,0.04,2.31
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,2.67
0.10,0.05,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
0.00,0.00,3.03
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.13,-0.03,3.32
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.48
-0.14,-0.01,3.38
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.18,0.06,3.40
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.04,3.26
-0.23,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.12
-0.22,0.08,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.18,0.09,3.02
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.29,0.07,2.90
-0.35,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.36,0.08,2.78
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.39,0.09,2.68
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.05,2.54
-0.49,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.54,0.02,2.38
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.55,-0.03,2.23
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,2.06
-0.47,-0.00,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.36,-0.02,1.93
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.27,-0.07,1.82
-0.24,-0.08,1.57
-0.24,-0.08,1.57
-0.24,-0.08,1.57
-0.24,-0.08,1.57
-0.24,-0.08,1.57
-0.24,-0.08,1.57
-0.24,-0.08,1.57

