Ax,Ay,Az
0.20,-0.64,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.27,-0.80,1.02
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.25,-0.95,1.08
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.15
0.22,-1.10,1.25
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.31,-1.25,1.23
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.18,-1.37,1.27
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.29
0.20,-1.49,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.59,1.32
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.23,-1.67,1.31
0.16,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.18,-1.68,1.22
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.22,-1.67,1.14
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.64,1.09
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.21,-1.57,1.04
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.24,-1.46,1.03
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.32,1.08
0.28,-1.16,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.28,-1.17,1.14
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.32,-1.09,1.24
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.27
0.23,-0.87,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.25,-0.67,1.29
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.28,-0.53,1.34
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.30
0.18,-0.37,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.19,-0.17,1.18
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.18,-0.04,1.09
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,1.03
0.19,0.21,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.16,0.43,0.99
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.63,0.96
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.94
0.17,0.86,0.84
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.14,1.12,0.87
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80
0.10,1.38,0.80

